Id,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin SF 1,Total Bsmt SF,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,remodeled,post_recession_sale,HasAlley,has_brick_face,has_basement,has_attached_garage,has_decent_garage,has_nice_fence,newer,pre_war,two_story,planned_development,split,floating_village,low_density_residential,gravel_street,on_hill,in_culdesac,good_hood,bad_hood,near_artery_or_feeder,has_hip_roof,nice_exterior,has_poured_concrete_foundation,poor_functionality,has_fireplace,has_paved_drive,has_porch_or_deck,log_overall_cond,log_lot_area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
362.0,60.0,8125.0,6.0,5.0,1994.0,1995.0,0.0,702.0,1.0,702.0,779.0,0.0,1481.0,0.0,2.0,3.0,2.0,6.0,1.0,343.0,0.0,36.0,174000.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1.6094379124341003,9.002701007197938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652.0,60.0,11419.0,7.0,7.0,1948.0,1999.0,699.0,699.0,1.0,801.0,726.0,0.0,1527.0,1.0,1.0,3.0,2.0,6.0,1.0,410.0,0.0,0.0,152500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0,1.9459101490553132,9.343033913701648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1466.0,60.0,7226.0,7.0,5.0,2003.0,2003.0,0.0,798.0,1.0,798.0,842.0,0.0,1640.0,0.0,2.0,3.0,3.0,6.0,0.0,595.0,0.0,45.0,183000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,1,1.6094379124341003,8.885440911707585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087.0,50.0,11100.0,5.0,6.0,1951.0,1994.0,1080.0,1080.0,0.0,1080.0,400.0,0.0,1480.0,1.0,1.0,4.0,2.0,7.0,1.0,253.0,0.0,0.0,136500.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1,0,1.791759469228055,9.314700387300425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442.0,60.0,12435.0,7.0,5.0,2001.0,2001.0,361.0,963.0,1.0,963.0,829.0,0.0,1792.0,0.0,2.0,3.0,3.0,7.0,1.0,564.0,0.0,96.0,231500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.428270356237505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744.0,20.0,6420.0,5.0,7.0,1952.0,1952.0,210.0,980.0,1.0,1148.0,0.0,0.0,1148.0,0.0,1.0,2.0,2.0,6.0,0.0,308.0,0.0,0.0,123500.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1.9459101490553132,8.767173396684006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511.0,50.0,16466.0,5.0,7.0,1955.0,1955.0,0.0,816.0,1.0,872.0,521.0,0.0,1393.0,0.0,1.0,3.0,2.0,8.0,0.0,300.0,121.0,0.0,135500.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1.9459101490553132,9.709052927858371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175.0,80.0,6285.0,6.0,6.0,1976.0,1976.0,504.0,960.0,1.0,1044.0,0.0,0.0,1044.0,1.0,1.0,3.0,2.0,7.0,1.0,528.0,228.0,0.0,133500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1.791759469228055,8.745921121024347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236.0,20.0,9204.0,5.0,5.0,1963.0,1963.0,25.0,1144.0,1.0,1144.0,0.0,0.0,1144.0,1.0,1.0,3.0,2.0,6.0,0.0,336.0,0.0,88.0,124000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1.6094379124341003,9.127393451155257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2448.0,60.0,12011.0,8.0,5.0,1998.0,1998.0,956.0,1086.0,1.0,1086.0,838.0,0.0,1924.0,1.0,2.0,3.0,3.0,7.0,1.0,592.0,208.0,75.0,280000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.39357817555449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60.0,60.0,14774.0,9.0,5.0,1999.0,1999.0,0.0,1393.0,1.0,1422.0,1177.0,0.0,2599.0,0.0,2.0,4.0,3.0,10.0,1.0,779.0,668.0,30.0,333168.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.600624158088683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
346.0,60.0,11792.0,8.0,5.0,2003.0,2003.0,850.0,1008.0,1.0,1008.0,1275.0,0.0,2283.0,0.0,2.0,4.0,3.0,9.0,1.0,632.0,120.0,46.0,270000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.375176614429117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678.0,50.0,8064.0,6.0,5.0,1950.0,1950.0,621.0,795.0,0.0,765.0,368.0,0.0,1133.0,0.0,1.0,3.0,2.0,5.0,0.0,900.0,0.0,0.0,128500.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,1.6094379124341003,8.99516499031115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2481.0,120.0,7175.0,6.0,5.0,1990.0,1991.0,904.0,1398.0,1.0,1398.0,0.0,0.0,1398.0,1.0,2.0,2.0,3.0,5.0,0.0,542.0,0.0,46.0,172000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,1,1.6094379124341003,8.878358040627822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2729.0,85.0,10820.0,5.0,7.0,1971.0,1972.0,535.0,782.0,1.0,810.0,0.0,0.0,810.0,1.0,1.0,2.0,2.0,4.0,0.0,576.0,0.0,0.0,130000.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0,1.9459101490553132,9.289151552400472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
453.0,120.0,5381.0,6.0,5.0,2005.0,2005.0,900.0,1306.0,1.0,1306.0,0.0,0.0,1306.0,1.0,2.0,1.0,3.0,5.0,1.0,624.0,170.0,63.0,196000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,8.59062950948942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2234.0,45.0,5000.0,5.0,6.0,1945.0,1950.0,116.0,720.0,0.0,803.0,0.0,0.0,803.0,0.0,1.0,2.0,2.0,5.0,0.0,360.0,0.0,0.0,87000.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1.791759469228055,8.517193191416238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,50.0,8674.0,5.0,6.0,1950.0,1950.0,910.0,910.0,1.0,910.0,525.0,0.0,1435.0,1.0,1.0,3.0,2.0,6.0,0.0,308.0,0.0,33.0,128250.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,1.791759469228055,9.068085324395312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,20.0,13175.0,6.0,6.0,1978.0,1988.0,790.0,1542.0,1.0,2073.0,0.0,0.0,2073.0,1.0,2.0,3.0,2.0,7.0,2.0,500.0,349.0,0.0,210000.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1.791759469228055,9.486076373409563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2217.0,50.0,11275.0,6.0,7.0,1945.0,1950.0,297.0,854.0,1.0,1096.0,895.0,0.0,1991.0,0.0,1.0,3.0,2.0,7.0,1.0,432.0,0.0,0.0,220000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,1.9459101490553132,9.330343164370879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232.0,20.0,9600.0,4.0,7.0,1950.0,1995.0,442.0,1067.0,1.0,1067.0,0.0,0.0,1067.0,0.0,2.0,2.0,3.0,4.0,0.0,436.0,290.0,0.0,128000.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1.9459101490553132,9.169518377455928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982.0,50.0,9000.0,5.0,8.0,1945.0,2006.0,130.0,680.0,1.0,680.0,494.0,0.0,1174.0,0.0,1.0,2.0,3.0,6.0,1.0,576.0,116.0,26.0,135000.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,2.0794415416798357,9.104979856318357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1570.0,20.0,9990.0,4.0,5.0,1991.0,1991.0,1383.0,1680.0,1.0,1689.0,0.0,0.0,1689.0,1.0,2.0,3.0,2.0,6.0,1.0,432.0,428.0,120.0,228500.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1.6094379124341003,9.2093398716426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0,50.0,6000.0,6.0,7.0,1945.0,1950.0,452.0,608.0,1.0,608.0,524.0,0.0,1132.0,1.0,1.0,2.0,2.0,5.0,0.0,240.0,0.0,0.0,134000.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1.9459101490553132,8.699514748210191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307.0,20.0,10533.0,6.0,6.0,1956.0,1956.0,773.0,1008.0,1.0,1024.0,0.0,0.0,1024.0,1.0,1.0,2.0,3.0,5.0,2.0,313.0,0.0,0.0,157500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,1.791759469228055,9.262268464836541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504.0,60.0,11692.0,8.0,5.0,1993.0,1994.0,624.0,1173.0,1.0,1215.0,1017.0,0.0,2232.0,1.0,2.0,3.0,3.0,8.0,1.0,623.0,173.0,165.0,263550.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.366660126231137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1644.0,20.0,12546.0,6.0,7.0,1981.0,1981.0,678.0,1440.0,1.0,1440.0,0.0,0.0,1440.0,0.0,2.0,3.0,3.0,7.0,1.0,467.0,0.0,0.0,182900.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,1.9459101490553132,9.437157168656688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
939.0,20.0,21695.0,6.0,9.0,1988.0,2007.0,808.0,880.0,1.0,1680.0,0.0,0.0,1680.0,1.0,2.0,3.0,3.0,5.0,1.0,540.0,292.0,44.0,222000.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,1,1,2.1972245773362196,9.98483709823245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591.0,20.0,9278.0,5.0,5.0,2007.0,2008.0,0.0,1092.0,1.0,1092.0,0.0,0.0,1092.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,52.0,146000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1.6094379124341003,9.135401285311689,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.0,30.0,8100.0,5.0,6.0,1948.0,1973.0,338.0,1559.0,1.0,1559.0,0.0,0.0,1559.0,1.0,1.0,2.0,2.0,5.0,0.0,812.0,0.0,116.0,153500.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1.791759469228055,8.99961934066053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2379.0,20.0,16737.0,9.0,5.0,2004.0,2005.0,1447.0,1980.0,1.0,1980.0,0.0,0.0,1980.0,1.0,2.0,3.0,4.0,8.0,1.0,770.0,194.0,45.0,315000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.725377116513638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1100.0,60.0,9200.0,8.0,5.0,1998.0,1998.0,986.0,1470.0,1.0,1470.0,1160.0,0.0,2630.0,1.0,2.0,4.0,3.0,8.0,1.0,696.0,0.0,66.0,315000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.126958763037132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1118.0,60.0,9801.0,8.0,5.0,2007.0,2007.0,0.0,1341.0,1.0,1341.0,520.0,0.0,1861.0,0.0,3.0,3.0,3.0,7.0,1.0,851.0,144.0,60.0,257000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.19023970026918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1593.0,85.0,14137.0,4.0,5.0,1964.0,1964.0,865.0,1200.0,1.0,1200.0,0.0,0.0,1200.0,1.0,1.0,3.0,2.0,6.0,0.0,850.0,0.0,119.0,173000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1.6094379124341003,9.556550752867032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2338.0,60.0,14762.0,5.0,6.0,1948.0,1950.0,0.0,0.0,1.0,1547.0,720.0,53.0,2320.0,0.0,2.0,2.0,2.0,7.0,1.0,672.0,120.0,144.0,169000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1.791759469228055,9.599811590329997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.0,20.0,15262.0,8.0,5.0,2003.0,2004.0,1557.0,2200.0,1.0,2200.0,0.0,0.0,2200.0,1.0,2.0,3.0,4.0,8.0,1.0,685.0,208.0,55.0,382500.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.633121357849578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1454.0,20.0,9742.0,8.0,5.0,2002.0,2002.0,0.0,1777.0,1.0,1795.0,0.0,0.0,1795.0,0.0,2.0,3.0,3.0,7.0,1.0,534.0,171.0,159.0,230000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.184201714366488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641.0,20.0,8532.0,5.0,6.0,1954.0,1990.0,1213.0,1297.0,1.0,1297.0,0.0,0.0,1297.0,0.0,1.0,3.0,2.0,5.0,1.0,498.0,0.0,0.0,153000.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,1.791759469228055,9.05157907959124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
644.0,20.0,10634.0,5.0,6.0,1953.0,1953.0,428.0,608.0,1.0,1319.0,0.0,0.0,1319.0,1.0,1.0,3.0,2.0,5.0,0.0,270.0,66.0,0.0,123000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1.791759469228055,9.271811694064283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
840.0,20.0,14753.0,7.0,5.0,1998.0,1998.0,950.0,1463.0,1.0,1463.0,0.0,0.0,1463.0,1.0,2.0,3.0,2.0,5.0,0.0,539.0,0.0,81.0,207000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1.6094379124341003,9.599201730917567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307.0,75.0,18386.0,7.0,9.0,1945.0,2002.0,0.0,1470.0,1.0,1675.0,1818.0,0.0,3493.0,0.0,3.0,3.0,3.0,10.0,1.0,870.0,302.0,0.0,295000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,2.1972245773362196,9.8193447844237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1809.0,20.0,12450.0,5.0,5.0,2003.0,2004.0,729.0,1094.0,1.0,1094.0,0.0,0.0,1094.0,1.0,1.0,3.0,3.0,6.0,0.0,576.0,0.0,0.0,149000.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,1.6094379124341003,9.429475901892854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56.0,60.0,7851.0,6.0,5.0,2002.0,2002.0,625.0,860.0,1.0,860.0,1100.0,0.0,1960.0,1.0,2.0,4.0,3.0,8.0,2.0,440.0,288.0,48.0,216500.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,8.968396191198256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905.0,20.0,5175.0,5.0,8.0,1958.0,2000.0,150.0,808.0,1.0,808.0,0.0,0.0,808.0,0.0,1.0,2.0,2.0,5.0,0.0,308.0,143.0,0.0,112000.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,2.0794415416798357,8.55159461813357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060.0,20.0,8398.0,5.0,5.0,1967.0,1967.0,114.0,943.0,1.0,943.0,0.0,0.0,943.0,1.0,1.0,2.0,2.0,5.0,0.0,528.0,132.0,0.0,134500.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1.6094379124341003,9.035748861244139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1085.0,20.0,3710.0,7.0,5.0,2007.0,2008.0,0.0,1146.0,1.0,1246.0,0.0,0.0,1246.0,0.0,2.0,2.0,3.0,5.0,1.0,428.0,100.0,24.0,187687.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,8.21878715560148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.0,50.0,7500.0,4.0,4.0,1945.0,1950.0,0.0,698.0,1.0,698.0,430.0,0.0,1128.0,0.0,1.0,2.0,2.0,6.0,0.0,528.0,30.0,0.0,68400.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1.3862943611198906,8.922658299524402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671.0,20.0,8010.0,6.0,9.0,1958.0,2007.0,745.0,951.0,1.0,951.0,0.0,0.0,951.0,1.0,1.0,2.0,3.0,6.0,0.0,480.0,0.0,0.0,143500.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,2.1972245773362196,8.988446040062405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
